Info 0    [00:27:55.523] Starting TS Server
Info 245  [01:58:43.383] getCompletionData: Get current token: 0.027904000133275986
Info 246  [01:58:43.383] getCompletionData: Is inside comment: 0.009670998901128769
Info 247  [01:58:43.384] getCompletionData: Get previous token: 0.05751200020313263
Info 248  [01:58:43.384] getCompletionsAtPosition: isCompletionListBlocker: 0.018283000215888023
Info 249  [01:58:43.384] Returning an empty list because completion was requested in an invalid position.
Info 250  [01:58:43.769] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 251  [01:58:43.825] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 17 structureChanged: false structureIsReused:: Completely Elapsed: 56.05190400034189ms
Info 252  [01:58:43.825] Different program with same set of files
Info 253  [01:58:43.826] getCompletionData: Get current token: 0.031269000843167305
Info 254  [01:58:43.826] getCompletionData: Is inside comment: 0.010145001113414764
Info 255  [01:58:43.826] getCompletionData: Get previous token: 0.10777299851179123
Info 256  [01:58:43.826] getCompletionsAtPosition: isCompletionListBlocker: 0.15885700099170208
Info 257  [01:58:43.826] Returning an empty list because completion was requested in an invalid position.
Info 258  [01:58:43.851] getCompletionData: Get current token: 0.04604100063443184
Info 259  [01:58:43.851] getCompletionData: Is inside comment: 0.017676999792456627
Info 260  [01:58:43.851] getCompletionData: Get previous token: 0.13568700104951859
Info 261  [01:58:43.851] getCompletionsAtPosition: isCompletionListBlocker: 0.022791998460888863
Info 262  [01:58:43.851] Returning an empty list because completion was requested in an invalid position.
Info 263  [01:58:43.877] getCompletionData: Get current token: 0.03949599899351597
Info 264  [01:58:43.877] getCompletionData: Is inside comment: 0.02806899882853031
Info 265  [01:58:43.877] getCompletionData: Get previous token: 0.1190590001642704
Info 266  [01:58:43.877] getCompletionsAtPosition: isCompletionListBlocker: 0.030952999368309975
Info 267  [01:58:43.877] Returning an empty list because completion was requested in an invalid position.
Info 268  [01:58:43.902] getCompletionData: Get current token: 0.04516000114381313
Info 269  [01:58:43.903] getCompletionData: Is inside comment: 0.015578998252749443
Info 270  [01:58:43.903] getCompletionData: Get previous token: 0.13469200022518635
Info 271  [01:58:43.903] getCompletionsAtPosition: isCompletionListBlocker: 0.032867999747395515
Info 272  [01:58:43.903] Returning an empty list because completion was requested in an invalid position.
Info 273  [01:58:44.858] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 274  [01:58:44.921] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 18 structureChanged: false structureIsReused:: Completely Elapsed: 62.64943700097501ms
Info 275  [01:58:44.921] Different program with same set of files
Info 276  [01:58:45.744] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 277  [01:58:45.795] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 19 structureChanged: false structureIsReused:: Completely Elapsed: 50.45671099983156ms
Info 278  [01:58:45.795] Different program with same set of files
Info 279  [01:58:45.795] getCompletionData: Get current token: 0.03380200080573559
Info 280  [01:58:45.795] getCompletionData: Is inside comment: 0.005525998771190643
Info 281  [01:58:45.796] getCompletionData: Get previous token: 0.08195200003683567
Info 282  [01:58:45.796] getCompletionsAtPosition: isCompletionListBlocker: 0.018276000395417213
Info 283  [01:58:45.796] Returning an empty list because completion was requested in an invalid position.
Info 284  [01:58:45.818] getCompletionData: Get current token: 0.04226900078356266
Info 285  [01:58:45.818] getCompletionData: Is inside comment: 0.007525000721216202
Info 286  [01:58:45.818] getCompletionData: Get previous token: 0.0821320004761219
Info 287  [01:58:45.818] getCompletionsAtPosition: isCompletionListBlocker: 0.019260000437498093
Info 288  [01:58:45.818] Returning an empty list because completion was requested in an invalid position.
Info 289  [01:58:45.859] getCompletionData: Get current token: 0.046274999156594276
Info 290  [01:58:45.859] getCompletionData: Is inside comment: 0.008036000654101372
Info 291  [01:58:45.859] getCompletionData: Get previous token: 0.09571000002324581
Info 292  [01:58:45.859] getCompletionsAtPosition: isCompletionListBlocker: 0.018373999744653702
Info 293  [01:58:45.859] Returning an empty list because completion was requested in an invalid position.
Info 294  [01:58:45.889] getCompletionData: Get current token: 0.05519900098443031
Info 295  [01:58:45.889] getCompletionData: Is inside comment: 0.007483001798391342
Info 296  [01:58:45.889] getCompletionData: Get previous token: 0.07722500152885914
Info 297  [01:58:45.889] getCompletionsAtPosition: isCompletionListBlocker: 0.018491998314857483
Info 298  [01:58:45.889] Returning an empty list because completion was requested in an invalid position.
Info 299  [01:58:46.142] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 300  [01:58:46.204] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 20 structureChanged: false structureIsReused:: Completely Elapsed: 62.03228100016713ms
Info 301  [01:58:46.204] Different program with same set of files
Info 302  [01:58:46.208] getCompletionData: Get current token: 0.0676489993929863
Info 303  [01:58:46.208] getCompletionData: Is inside comment: 0.008780000731348991
Info 304  [01:58:46.208] getCompletionData: Get previous token: 0.1426680013537407
Info 305  [01:58:46.208] getCompletionsAtPosition: isCompletionListBlocker: 0.01897300034761429
Info 306  [01:58:46.209] Returning an empty list because completion was requested in an invalid position.
Info 307  [01:58:46.209] getCompletionData: Get current token: 0.039129000157117844
Info 308  [01:58:46.209] getCompletionData: Is inside comment: 0.007809000089764595
Info 309  [01:58:46.209] getCompletionData: Get previous token: 0.0766489990055561
Info 310  [01:58:46.209] getCompletionsAtPosition: isCompletionListBlocker: 0.017420001327991486
Info 311  [01:58:46.209] Returning an empty list because completion was requested in an invalid position.
Info 312  [01:58:46.210] getCompletionData: Get current token: 0.03887399844825268
Info 313  [01:58:46.210] getCompletionData: Is inside comment: 0.006641000509262085
Info 314  [01:58:46.210] getCompletionData: Get previous token: 0.07581800036132336
Info 315  [01:58:46.210] getCompletionsAtPosition: isCompletionListBlocker: 0.012087000533938408
Info 316  [01:58:46.210] Returning an empty list because completion was requested in an invalid position.
Info 317  [01:58:46.210] getCompletionData: Get current token: 0.03861299902200699
Info 318  [01:58:46.210] getCompletionData: Is inside comment: 0.006692999973893166
Info 319  [01:58:46.210] getCompletionData: Get previous token: 0.07431499846279621
Info 320  [01:58:46.211] getCompletionsAtPosition: isCompletionListBlocker: 0.011757999658584595
Info 321  [01:58:46.211] Returning an empty list because completion was requested in an invalid position.
Info 322  [01:58:46.211] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 323  [01:58:46.254] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 21 structureChanged: false structureIsReused:: Completely Elapsed: 43.03882700018585ms
Info 324  [01:58:46.254] Different program with same set of files
Info 325  [01:58:46.254] getCompletionData: Get current token: 0.030590999871492386
Info 326  [01:58:46.254] getCompletionData: Is inside comment: 0.0055219996720552444
Info 327  [01:58:46.254] getCompletionData: Get previous token: 0.06064300052821636
Info 328  [01:58:46.255] getCompletionsAtPosition: isCompletionListBlocker: 0.014409000054001808
Info 329  [01:58:46.255] Returning an empty list because completion was requested in an invalid position.
Info 330  [01:58:46.367] getCompletionData: Get current token: 0.04269300028681755
Info 331  [01:58:46.367] getCompletionData: Is inside comment: 0.007784001529216766
Info 332  [01:58:46.367] getCompletionData: Get previous token: 0.08020499907433987
Info 333  [01:58:46.368] getCompletionsAtPosition: isCompletionListBlocker: 0.27439100109040737
Info 334  [01:58:46.368] Returning an empty list because completion was requested in an invalid position.
Info 335  [01:58:46.368] getCompletionData: Get current token: 0.041423000395298004
Info 336  [01:58:46.368] getCompletionData: Is inside comment: 0.007363000884652138
Info 337  [01:58:46.368] getCompletionData: Get previous token: 0.08148300088942051
Info 338  [01:58:46.368] getCompletionsAtPosition: isCompletionListBlocker: 0.027543000876903534
Info 339  [01:58:46.369] Returning an empty list because completion was requested in an invalid position.
Info 340  [01:58:46.369] getCompletionData: Get current token: 0.04205399937927723
Info 341  [01:58:46.369] getCompletionData: Is inside comment: 0.00756399892270565
Info 342  [01:58:46.369] getCompletionData: Get previous token: 0.08725299872457981
Info 343  [01:58:46.369] getCompletionsAtPosition: isCompletionListBlocker: 0.0114779993891716
Info 344  [01:58:46.369] Returning an empty list because completion was requested in an invalid position.
Info 345  [01:58:46.369] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 346  [01:58:46.425] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 22 structureChanged: false structureIsReused:: Completely Elapsed: 55.18850100040436ms
Info 347  [01:58:46.425] Different program with same set of files
Info 348  [01:58:46.425] getCompletionData: Get current token: 0.03263299912214279
Info 349  [01:58:46.425] getCompletionData: Is inside comment: 0.005413999781012535
Info 350  [01:58:46.426] getCompletionData: Get previous token: 0.07360100001096725
Info 351  [01:58:46.426] getCompletionsAtPosition: isCompletionListBlocker: 0.02947400137782097
Info 352  [01:58:46.426] Returning an empty list because completion was requested in an invalid position.
Info 353  [01:58:46.426] getCompletionData: Get current token: 0.026482999324798584
Info 354  [01:58:46.426] getCompletionData: Is inside comment: 0.005126999691128731
Info 355  [01:58:46.426] getCompletionData: Get previous token: 0.051575999706983566
Info 356  [01:58:46.426] getCompletionsAtPosition: isCompletionListBlocker: 0.010648999363183975
Info 357  [01:58:46.426] Returning an empty list because completion was requested in an invalid position.
Info 358  [01:58:46.427] getCompletionData: Get current token: 0.025597000494599342
Info 359  [01:58:46.427] getCompletionData: Is inside comment: 0.00497099943459034
Info 360  [01:58:46.427] getCompletionData: Get previous token: 0.05107099935412407
Info 361  [01:58:46.427] getCompletionsAtPosition: isCompletionListBlocker: 0.007858000695705414
Info 362  [01:58:46.427] Returning an empty list because completion was requested in an invalid position.
Info 363  [01:58:46.427] getCompletionData: Get current token: 0.02854599989950657
Info 364  [01:58:46.427] getCompletionData: Is inside comment: 0.005187999457120895
Info 365  [01:58:46.427] getCompletionData: Get previous token: 0.06344899907708168
Info 366  [01:58:46.427] getCompletionsAtPosition: isCompletionListBlocker: 0.008640000596642494
Info 367  [01:58:46.427] Returning an empty list because completion was requested in an invalid position.
Info 368  [01:58:46.427] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 369  [01:58:46.471] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 23 structureChanged: false structureIsReused:: Completely Elapsed: 43.12684999965131ms
Info 370  [01:58:46.471] Different program with same set of files
Info 371  [01:58:46.471] getCompletionData: Get current token: 0.031004000455141068
Info 372  [01:58:46.471] getCompletionData: Is inside comment: 0.00561399944126606
Info 373  [01:58:46.471] getCompletionData: Get previous token: 0.06233000010251999
Info 374  [01:58:46.471] getCompletionsAtPosition: isCompletionListBlocker: 0.022762998938560486
Info 375  [01:58:46.471] Returning an empty list because completion was requested in an invalid position.
Info 376  [01:58:46.472] getCompletionData: Get current token: 0.04149699956178665
Info 377  [01:58:46.472] getCompletionData: Is inside comment: 0.009244998916983604
Info 378  [01:58:46.472] getCompletionData: Get previous token: 0.08552000112831593
Info 379  [01:58:46.473] getCompletionsAtPosition: isCompletionListBlocker: 0.0247849989682436
Info 380  [01:58:46.473] Returning an empty list because completion was requested in an invalid position.
Info 381  [01:58:46.473] getCompletionData: Get current token: 0.04553099907934666
Info 382  [01:58:46.473] getCompletionData: Is inside comment: 0.009165000170469284
Info 383  [01:58:46.473] getCompletionData: Get previous token: 0.08766699954867363
Info 384  [01:58:46.473] getCompletionsAtPosition: isCompletionListBlocker: 0.013345999643206596
Info 385  [01:58:46.473] Returning an empty list because completion was requested in an invalid position.
Info 386  [01:58:46.474] getCompletionData: Get current token: 0.044443000108003616
Info 387  [01:58:46.474] getCompletionData: Is inside comment: 0.008898001164197922
Info 388  [01:58:46.474] getCompletionData: Get previous token: 0.08491200022399426
Info 389  [01:58:46.474] getCompletionsAtPosition: isCompletionListBlocker: 0.012791000306606293
Info 390  [01:58:46.474] Returning an empty list because completion was requested in an invalid position.
Info 391  [01:58:46.641] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 392  [01:58:46.677] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 24 structureChanged: false structureIsReused:: Completely Elapsed: 35.46321200020611ms
Info 393  [01:58:46.677] Different program with same set of files
Info 394  [01:58:46.769] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
